,County,State_Name,State,Fipcode,Population,Areaname,STCOU,Land Area 2010,Population Density
2003,Kidder,North Dakota,ND,38043,2480,"Kidder, ND",38043,1351.19,1.835419149046396
2004,La Moure,North Dakota,ND,38045,4046,"LaMoure, ND",38045,1145.94,3.530725866973838
2005,Logan,North Dakota,ND,38047,1850,"Logan, ND",38047,992.82,1.8633790616627384
2006,McHenry,North Dakota,ND,38049,5745,"McHenry, ND",38049,1873.95,3.0657168014087888
2007,McIntosh,North Dakota,ND,38051,2497,"McIntosh, ND",38051,974.73,2.5617350445764466
2008,McKenzie,North Dakota,ND,38053,15024,"McKenzie, ND",38053,2760.32,5.442847206121029
2009,McLean,North Dakota,ND,38055,9450,"McLean, ND",38055,2110.88,4.4768058819070715
2010,Mercer,North Dakota,ND,38057,8187,"Mercer, ND",38057,1042.96,7.849773720948071
2011,Morton,North Dakota,ND,38059,31364,"Morton, ND",38059,1926.27,16.28224496046764
2012,Mountrail,North Dakota,ND,38061,10545,"Mountrail, ND",38061,1825.3,5.777132526160083
2013,Nelson,North Dakota,ND,38063,2879,"Nelson, ND",38063,981.78,2.9324288537146814
2014,Oliver,North Dakota,ND,38065,1959,"Oliver, ND",38065,722.51,2.7113811573542237
2015,Pembina,North Dakota,ND,38067,6801,"Pembina, ND",38067,1118.69,6.079432193011469
2016,Pierce,North Dakota,ND,38069,3975,"Pierce, ND",38069,1018.6,3.902415079520911
2017,Ramsey,North Dakota,ND,38071,11519,"Ramsey, ND",38071,1186.85,9.70552302312845
2018,Ransom,North Dakota,ND,38073,5218,"Ransom, ND",38073,862.36,6.050837237348671
2019,Renville,North Dakota,ND,38075,2327,"Renville, ND",38075,877.05,2.6532124736332023
2020,Richland,North Dakota,ND,38077,16177,"Richland, ND",38077,1435.78,11.267046483444538
2021,Rolette,North Dakota,ND,38079,14176,"Rolette, ND",38079,903.08,15.697391150285688
2022,Sargent,North Dakota,ND,38081,3898,"Sargent, ND",38081,858.51,4.540424689287254
2023,Sheridan,North Dakota,ND,38083,1315,"Sheridan, ND",38083,972.38,1.3523519611674448
2024,Sioux,North Dakota,ND,38085,4230,"Sioux, ND",38085,1094.09,3.8662267272345057
2025,Slope,North Dakota,ND,38087,750,"Slope, ND",38087,1214.92,0.6173245975043624
2026,Stark,North Dakota,ND,38089,31489,"Stark, ND",38089,1334.74,23.591860587080628
2027,Steele,North Dakota,ND,38091,1890,"Steele, ND",38091,712.22,2.653674426441268
2028,Stutsman,North Dakota,ND,38093,20704,"Stutsman, ND",38093,2221.72,9.318906072772448
2029,Towner,North Dakota,ND,38095,2189,"Towner, ND",38095,1024.56,2.136526899351917
2030,Traill,North Dakota,ND,38097,8036,"Traill, ND",38097,861.95,9.323046580428098
2031,Walsh,North Dakota,ND,38099,10641,"Walsh, ND",38099,1281.93,8.300765252392877
2032,Ward,North Dakota,ND,38101,67641,"Ward, ND",38101,2013.28,33.597413176507985
2033,Wells,North Dakota,ND,38103,3834,"Wells, ND",38103,1271.05,3.016403760670312
2034,Williams,North Dakota,ND,38105,37589,"Williams, ND",38105,2077.4,18.09425243092327
2035,Adams,Ohio,OH,39001,27698,"Adams, OH",39001,583.87,47.438642163495295
2036,Allen,Ohio,OH,39003,102351,"Allen, OH",39003,402.5,254.28819875776398
2037,Ashland,Ohio,OH,39005,53484,"Ashland, OH",39005,422.95,126.45466367182883
2038,Ashtabula,Ohio,OH,39007,97241,"Ashtabula, OH",39007,701.93,138.53375692732894
2039,Athens,Ohio,OH,39009,65327,"Athens, OH",39009,503.6,129.7200158856235
2040,Auglaize,Ohio,OH,39011,45656,"Auglaize, OH",39011,401.39,113.7447370387902
2041,Belmont,Ohio,OH,39013,67006,"Belmont, OH",39013,532.13,125.92035780730272
2042,Brown,Ohio,OH,39015,43432,"Brown, OH",39015,490.02,88.63311701563202
2043,Butler,Ohio,OH,39017,383134,"Butler, OH",39017,467.06,820.310024407999
2044,Carroll,Ohio,OH,39019,26914,"Carroll, OH",39019,394.61,68.20404956792783
2045,Champaign,Ohio,OH,39021,38885,"Champaign, OH",39021,428.67,90.71080318193482
2046,Clark,Ohio,OH,39023,134083,"Clark, OH",39023,397.47,337.3411829823634
2047,Clermont,Ohio,OH,39025,206428,"Clermont, OH",39025,452.1,456.598097765981
2048,Clinton,Ohio,OH,39027,41968,"Clinton, OH",39027,408.68,102.69159244396593
2049,Columbiana,Ohio,OH,39029,101883,"Columbiana, OH",39029,531.89,191.5490044934103
2050,Coshocton,Ohio,OH,39031,36600,"Coshocton, OH",39031,563.91,64.90397403841038
2051,Crawford,Ohio,OH,39033,41494,"Crawford, OH",39033,401.79,103.27285397844645
2052,Cuyahoga,Ohio,OH,39035,1235072,"Cuyahoga, OH",39035,457.19,2701.4414138541965
2053,Darke,Ohio,OH,39037,51113,"Darke, OH",39037,598.1,85.45895335228222
2054,Defiance,Ohio,OH,39039,38087,"Defiance, OH",39039,411.46,92.56549846886696
2055,Delaware,Ohio,OH,39041,209177,"Delaware, OH",39041,443.1,472.0762807492665
2056,Erie,Ohio,OH,39043,74266,"Erie, OH",39043,251.56,295.22181586897756
2057,Fairfield,Ohio,OH,39045,157574,"Fairfield, OH",39045,504.41,312.39269641759677
2058,Fayette,Ohio,OH,39047,28525,"Fayette, OH",39047,406.36,70.1963775962201
2059,Franklin,Ohio,OH,39049,1316756,"Franklin, OH",39049,532.19,2474.2216125819723
2060,Fulton,Ohio,OH,39051,42126,"Fulton, OH",39051,405.44,103.90193370165746
2061,Gallia,Ohio,OH,39053,29898,"Gallia, OH",39053,466.53,64.08591087389878
2062,Geauga,Ohio,OH,39055,93649,"Geauga, OH",39055,400.16,234.02888844462214
2063,Greene,Ohio,OH,39057,168937,"Greene, OH",39057,413.73,408.3266864863558
2064,Guernsey,Ohio,OH,39059,38875,"Guernsey, OH",39059,522.25,74.43752991862135
2065,Hamilton,Ohio,OH,39061,817473,"Hamilton, OH",39061,405.91,2013.9267325269147
2066,Hancock,Ohio,OH,39063,75783,"Hancock, OH",39063,531.36,142.62082204155374
2067,Hardin,Ohio,OH,39065,31365,"Hardin, OH",39065,470.41,66.6758784889777
2068,Harrison,Ohio,OH,39067,15040,"Harrison, OH",39067,402.34,37.38131928219914
2069,Henry,Ohio,OH,39069,27006,"Henry, OH",39069,416.01,64.91670873296314
2070,Highland,Ohio,OH,39071,43161,"Highland, OH",39071,553.08,78.03753525710566
2071,Hocking,Ohio,OH,39073,28264,"Hocking, OH",39073,421.32,67.08440140510776
2072,Holmes,Ohio,OH,39075,43960,"Holmes, OH",39075,422.53,104.03994982604786
2073,Huron,Ohio,OH,39077,58266,"Huron, OH",39077,491.5,118.54730417090539
2074,Jackson,Ohio,OH,39079,32413,"Jackson, OH",39079,420.3,77.11872472043778
2075,Jefferson,Ohio,OH,39081,65325,"Jefferson, OH",39081,408.33,159.9808978032474
2076,Knox,Ohio,OH,39083,62322,"Knox, OH",39083,525.49,118.59788007383585
2077,Lake,Ohio,OH,39085,230149,"Lake, OH",39085,227.49,1011.6884258648731
2078,Lawrence,Ohio,OH,39087,59463,"Lawrence, OH",39087,453.37,131.15777400357325
2079,Licking,Ohio,OH,39089,176862,"Licking, OH",39089,682.5,259.1384615384615
2080,Logan,Ohio,OH,39091,45672,"Logan, OH",39091,458.43,99.62698776258098
2081,Lorain,Ohio,OH,39093,309833,"Lorain, OH",39093,491.1,630.8959478721238
2082,Lucas,Ohio,OH,39095,428348,"Lucas, OH",39095,340.86,1256.668426920143
2083,Madison,Ohio,OH,39097,44731,"Madison, OH",39097,465.88,96.01399502017686
2084,Mahoning,Ohio,OH,39099,228683,"Mahoning, OH",39099,411.62,555.5682425538117
2085,Marion,Ohio,OH,39101,65093,"Marion, OH",39101,403.76,161.21705963938973
2086,Medina,Ohio,OH,39103,179746,"Medina, OH",39103,421.36,426.5853426998291
2087,Meigs,Ohio,OH,39105,22907,"Meigs, OH",39105,430.1,53.25970704487328
2088,Mercer,Ohio,OH,39107,41172,"Mercer, OH",39107,462.45,89.030165423289
2089,Miami,Ohio,OH,39109,106987,"Miami, OH",39109,406.58,263.13886565989475
2090,Monroe,Ohio,OH,39111,13654,"Monroe, OH",39111,455.72,29.961379794610725
2091,Montgomery,Ohio,OH,39113,531687,"Montgomery, OH",39113,461.55,1151.9597010074747
2092,Morgan,Ohio,OH,39115,14508,"Morgan, OH",39115,416.42,34.83982517650449
2093,Morrow,Ohio,OH,39117,35328,"Morrow, OH",39117,406.08,86.99763593380615
2094,Muskingum,Ohio,OH,39119,86215,"Muskingum, OH",39119,664.58,129.72855036263505
2095,Noble,Ohio,OH,39121,14424,"Noble, OH",39121,398.01,36.240295469963065
2096,Ottawa,Ohio,OH,39123,40525,"Ottawa, OH",39123,254.92,158.9714420210262
2097,Paulding,Ohio,OH,39125,18672,"Paulding, OH",39125,416.44,44.837191432139086
2098,Perry,Ohio,OH,39127,36134,"Perry, OH",39127,407.97,88.57023800769664
2099,Pickaway,Ohio,OH,39129,58457,"Pickaway, OH",39129,501.32,116.60615973829091
2100,Pike,Ohio,OH,39131,27772,"Pike, OH",39131,440.28,63.078041246479515
2101,Portage,Ohio,OH,39133,162466,"Portage, OH",39133,487.38,333.34564405597274
2102,Preble,Ohio,OH,39135,40882,"Preble, OH",39135,424.12,96.39253041592002
2103,Putnam,Ohio,OH,39137,33861,"Putnam, OH",39137,482.52,70.1753295200199
2104,Richland,Ohio,OH,39139,121154,"Richland, OH",39139,495.27,244.62212530538898
2105,Ross,Ohio,OH,39141,76666,"Ross, OH",39141,689.19,111.24073187364877
2106,Sandusky,Ohio,OH,39143,58518,"Sandusky, OH",39143,408.45,143.26845391112744
2107,Scioto,Ohio,OH,39145,75314,"Scioto, OH",39145,610.21,123.4230838563773
2108,Seneca,Ohio,OH,39147,55178,"Seneca, OH",39147,551.02,100.13792602809336
2109,Shelby,Ohio,OH,39149,48590,"Shelby, OH",39149,407.68,119.18661695447409
2110,Stark,Ohio,OH,39151,370606,"Stark, OH",39151,575.27,644.2296660698455
2111,Summit,Ohio,OH,39153,541013,"Summit, OH",39153,412.75,1310.7522713506964
2112,Trumbull,Ohio,OH,39155,197974,"Trumbull, OH",39155,618.3,320.1908458677018
2113,Tuscarawas,Ohio,OH,39157,91987,"Tuscarawas, OH",39157,567.64,162.05165245578183
2114,Union,Ohio,OH,39159,58988,"Union, OH",39159,431.73,136.63169110323582
2115,Van Wert,Ohio,OH,39161,28275,"Van Wert, OH",39161,409.16,69.10499560074298
2116,Vinton,Ohio,OH,39163,13085,"Vinton, OH",39163,412.36,31.731981763507612
2117,Warren,Ohio,OH,39165,234602,"Warren, OH",39165,401.31,584.5904662231193
2118,Washington,Ohio,OH,39167,59911,"Washington, OH",39167,631.97,94.80038609427662
2119,Wayne,Ohio,OH,39169,115710,"Wayne, OH",39169,554.93,208.51278539635632
2120,Williams,Ohio,OH,39171,36692,"Williams, OH",39171,420.97,87.160605268784
2121,Wood,Ohio,OH,39173,130817,"Wood, OH",39173,617.21,211.94893148199154
2122,Wyandot,Ohio,OH,39175,21772,"Wyandot, OH",39175,406.87,53.510949443311134
2123,Adair,Oklahoma,OK,40001,22194,"Adair, OK",40001,573.48,38.70056497175141
2124,Alfalfa,Oklahoma,OK,40003,5702,"Alfalfa, OK",40003,866.46,6.580800036931883
2125,Atoka,Oklahoma,OK,40005,13758,"Atoka, OK",40005,975.52,14.103247498769887
2126,Beaver,Oklahoma,OK,40007,5311,"Beaver, OK",40007,1814.67,2.9267029267029265
2127,Beckham,Oklahoma,OK,40009,21859,"Beckham, OK",40009,901.81,24.239030394428983
2128,Blaine,Oklahoma,OK,40011,9429,"Blaine, OK",40011,928.42,10.155963895650675
2129,Bryan,Oklahoma,OK,40013,47995,"Bryan, OK",40013,904.47,53.06422545800303
2130,Caddo,Oklahoma,OK,40015,28762,"Caddo, OK",40015,1278.29,22.500371590171245
2131,Canadian,Oklahoma,OK,40017,148306,"Canadian, OK",40017,896.63,165.40378974604909
2132,Carter,Oklahoma,OK,40019,48111,"Carter, OK",40019,822.18,58.516383273735684
2133,Cherokee,Oklahoma,OK,40021,48657,"Cherokee, OK",40021,749.41,64.92707596642693
2134,Choctaw,Oklahoma,OK,40023,14672,"Choctaw, OK",40023,770.36,19.045640999013447
2135,Cimarron,Oklahoma,OK,40025,2137,"Cimarron, OK",40025,1834.74,1.164742688337312
2136,Cleveland,Oklahoma,OK,40027,284014,"Cleveland, OK",40027,538.77,527.1525883029865
2137,Coal,Oklahoma,OK,40029,5495,"Coal, OK",40029,516.68,10.635209413950609
2138,Comanche,Oklahoma,OK,40031,120749,"Comanche, OK",40031,1069.29,112.9244638966043
2139,Cotton,Oklahoma,OK,40033,5666,"Cotton, OK",40033,632.65,8.955978819252351
2140,Craig,Oklahoma,OK,40035,14142,"Craig, OK",40035,761.35,18.57489984895252
2141,Creek,Oklahoma,OK,40037,71522,"Creek, OK",40037,950.14,75.27522259877492
2142,Custer,Oklahoma,OK,40039,29003,"Custer, OK",40039,988.82,29.330919682045266
2143,Delaware,Oklahoma,OK,40041,43009,"Delaware, OK",40041,738.18,58.26356715164324
2144,Dewey,Oklahoma,OK,40043,4891,"Dewey, OK",40043,999.48,4.893544643214471
2145,Ellis,Oklahoma,OK,40045,3859,"Ellis, OK",40045,1231.52,3.133526049110043
2146,Garfield,Oklahoma,OK,40047,61056,"Garfield, OK",40047,1058.47,57.68325979952195
2147,Garvin,Oklahoma,OK,40049,27711,"Garvin, OK",40049,802.12,34.54719992021144
2148,Grady,Oklahoma,OK,40051,55834,"Grady, OK",40051,1100.5,50.735120399818264
2149,Grant,Oklahoma,OK,40053,4333,"Grant, OK",40053,1000.87,4.329233566796887
2150,Greer,Oklahoma,OK,40055,5712,"Greer, OK",40055,639.32,8.934492898704873
2151,Harmon,Oklahoma,OK,40057,2653,"Harmon, OK",40057,537.19,4.938662298255737
2152,Harper,Oklahoma,OK,40059,3688,"Harper, OK",40059,1039.02,3.549498565956382
2153,Haskell,Oklahoma,OK,40061,12627,"Haskell, OK",40061,576.52,21.902102268785125
2154,Hughes,Oklahoma,OK,40063,13279,"Hughes, OK",40063,804.65,16.502827316224447
2155,Jackson,Oklahoma,OK,40065,24530,"Jackson, OK",40065,802.65,30.561265807014266
2156,Jefferson,Oklahoma,OK,40067,6002,"Jefferson, OK",40067,758.83,7.90954495736858
2157,Johnston,Oklahoma,OK,40069,11085,"Johnston, OK",40069,642.94,17.241111145674555
2158,Kay,Oklahoma,OK,40071,43538,"Kay, OK",40071,919.73,47.33780566035684
2159,Kingfisher,Oklahoma,OK,40073,15765,"Kingfisher, OK",40073,898.16,17.55255188385143
2160,Kiowa,Oklahoma,OK,40075,8708,"Kiowa, OK",40075,1015.23,8.577366705081607
2161,Latimer,Oklahoma,OK,40077,10073,"Latimer, OK",40077,722.08,13.949977841790382
2162,Le Flore,Oklahoma,OK,40079,49853,"Le Flore, OK",40079,1589.21,31.369674240660455
2163,Lincoln,Oklahoma,OK,40081,34877,"Lincoln, OK",40081,952.31,36.62357845659502
2164,Logan,Oklahoma,OK,40083,48011,"Logan, OK",40083,743.83,64.54566231531398
2165,Love,Oklahoma,OK,40085,10253,"Love, OK",40085,514.0,19.94747081712062
2166,McClain,Oklahoma,OK,40087,40474,"McClain, OK",40087,570.7,70.91992290169966
2167,McCurtain,Oklahoma,OK,40089,32832,"McCurtain, OK",40089,1850.01,17.74693109766974
2168,McIntosh,Oklahoma,OK,40091,19596,"McIntosh, OK",40091,618.5,31.683104284559416
2169,Major,Oklahoma,OK,40093,7629,"Major, OK",40093,954.99,7.988565325291364
2170,Marshall,Oklahoma,OK,40095,16931,"Marshall, OK",40095,371.08,45.62628004742913
2171,Mayes,Oklahoma,OK,40097,41100,"Mayes, OK",40097,655.39,62.710752376447616
2172,Murray,Oklahoma,OK,40099,14073,"Murray, OK",40099,416.46,33.79196081256303
2173,Muskogee,Oklahoma,OK,40101,67997,"Muskogee, OK",40101,810.45,83.90030230119069
2174,Noble,Oklahoma,OK,40103,11131,"Noble, OK",40103,731.9,15.208361798059844
2175,Nowata,Oklahoma,OK,40105,10076,"Nowata, OK",40105,565.78,17.8090423839655
2176,Okfuskee,Oklahoma,OK,40107,11993,"Okfuskee, OK",40107,618.57,19.388266485603893
2177,Oklahoma,Oklahoma,OK,40109,797434,"Oklahoma, OK",40109,708.82,1125.0162241471742
2178,Okmulgee,Oklahoma,OK,40111,38465,"Okmulgee, OK",40111,697.35,55.15881551588155
2179,Osage,Oklahoma,OK,40113,46963,"Osage, OK",40113,2246.36,20.906266137217543
2180,Ottawa,Oklahoma,OK,40115,31127,"Ottawa, OK",40115,470.82,66.11231468501764
2181,Pawnee,Oklahoma,OK,40117,16376,"Pawnee, OK",40117,567.96,28.83301640960631
2182,Payne,Oklahoma,OK,40119,81784,"Payne, OK",40119,684.7,119.44501241419599
2183,Pittsburg,Oklahoma,OK,40121,43654,"Pittsburg, OK",40121,1305.46,33.43955387373033
2184,Pontotoc,Oklahoma,OK,40123,38284,"Pontotoc, OK",40123,720.44,53.13974793181944
2185,Pottawatomie,Oklahoma,OK,40125,72592,"Pottawatomie, OK",40125,787.67,92.16042251196568
2186,Pushmataha,Oklahoma,OK,40127,11096,"Pushmataha, OK",40127,1395.84,7.949335167354425
2187,Roger Mills,Oklahoma,OK,40129,3583,"Roger Mills, OK",40129,1141.14,3.139842613526824
2188,Rogers,Oklahoma,OK,40131,92459,"Rogers, OK",40131,675.63,136.84857096339712
2189,Seminole,Oklahoma,OK,40133,24258,"Seminole, OK",40133,632.84,38.33196384552177
2190,Sequoyah,Oklahoma,OK,40135,41569,"Sequoyah, OK",40135,673.27,61.74194602462608
2191,Stephens,Oklahoma,OK,40137,43143,"Stephens, OK",40137,870.24,49.575979040264755
2192,Texas,Oklahoma,OK,40139,19983,"Texas, OK",40139,2041.26,9.789541753622762
2193,Tillman,Oklahoma,OK,40141,7250,"Tillman, OK",40141,871.13,8.322523618748063
2194,Tulsa,Oklahoma,OK,40143,651552,"Tulsa, OK",40143,570.25,1142.5725558965366
2195,Wagoner,Oklahoma,OK,40145,81289,"Wagoner, OK",40145,561.56,144.75568060403165
2196,Washington,Oklahoma,OK,40147,51527,"Washington, OK",40147,415.45,124.02695871946082
2197,Washita,Oklahoma,OK,40149,10916,"Washita, OK",40149,1003.17,10.881505627161896
2198,Woods,Oklahoma,OK,40151,8793,"Woods, OK",40151,1286.45,6.8350888102918885
2199,Woodward,Oklahoma,OK,40153,20211,"Woodward, OK",40153,1242.4,16.26770766258854
2200,Baker,Oregon,OR,41001,16124,"Baker, OR",41001,3068.36,5.25492445475759
2201,Benton,Oregon,OR,41003,93053,"Benton, OR",41003,675.94,137.66458561410775
2202,Clackamas,Oregon,OR,41005,418187,"Clackamas, OR",41005,1870.32,223.59115017750975
2203,Clatsop,Oregon,OR,41007,40224,"Clatsop, OR",41007,829.05,48.51818346299982
2204,Columbia,Oregon,OR,41009,52354,"Columbia, OR",41009,657.36,79.64281367895826
2205,Coos,Oregon,OR,41011,64487,"Coos, OR",41011,1596.17,40.401085097452025
2206,Crook,Oregon,OR,41013,24404,"Crook, OR",41013,2979.09,8.191763256564924
2207,Curry,Oregon,OR,41015,22925,"Curry, OR",41015,1627.46,14.086367714106645
2208,Deschutes,Oregon,OR,41017,197692,"Deschutes, OR",41017,3018.19,65.50018388504368
2209,Douglas,Oregon,OR,41019,110980,"Douglas, OR",41019,5036.08,22.03698114406443
2210,Gilliam,Oregon,OR,41021,1912,"Gilliam, OR",41021,1204.81,1.5869722196860916
2211,Grant,Oregon,OR,41023,7199,"Grant, OR",41023,4528.54,1.5896955751743387
2212,Harney,Oregon,OR,41025,7393,"Harney, OR",41025,10133.17,0.7295841281652237
2213,Hood River,Oregon,OR,41027,23382,"Hood River, OR",41027,521.95,44.79739438643548
2214,Jackson,Oregon,OR,41029,220944,"Jackson, OR",41029,2783.55,79.3748989599612
2215,Jefferson,Oregon,OR,41031,24658,"Jefferson, OR",41031,1780.79,13.846663559431489
2216,Josephine,Oregon,OR,41033,87487,"Josephine, OR",41033,1639.67,53.35646806979453
2217,Klamath,Oregon,OR,41035,68238,"Klamath, OR",41035,5941.05,11.485848461130608
2218,Lake,Oregon,OR,41037,7869,"Lake, OR",41037,8138.98,0.966828767241104
2219,Lane,Oregon,OR,41039,382067,"Lane, OR",41039,4553.12,83.91322873106793
2220,Lincoln,Oregon,OR,41041,49962,"Lincoln, OR",41041,979.77,50.99360053890199
2221,Linn,Oregon,OR,41043,129749,"Linn, OR",41043,2290.13,56.65573570059341
2222,Malheur,Oregon,OR,41045,30571,"Malheur, OR",41045,9887.53,3.0918743103687167
2223,Marion,Oregon,OR,41047,347818,"Marion, OR",41047,1182.33,294.18013583348136
2224,Morrow,Oregon,OR,41049,11603,"Morrow, OR",41049,2031.61,5.711233947460389
2225,Multnomah,Oregon,OR,41051,812855,"Multnomah, OR",41051,431.3,1884.6626478089497
2226,Polk,Oregon,OR,41053,86085,"Polk, OR",41053,740.79,116.2070222330215
2227,Sherman,Oregon,OR,41055,1780,"Sherman, OR",41055,823.69,2.1610071750294404
2228,Tillamook,Oregon,OR,41057,27036,"Tillamook, OR",41057,1102.58,24.52066970197174
2229,Umatilla,Oregon,OR,41059,77950,"Umatilla, OR",41059,3215.51,24.241877649268698
2230,Union,Oregon,OR,41061,26835,"Union, OR",41061,2036.61,13.176307687775275
2231,Wallowa,Oregon,OR,41063,7208,"Wallowa, OR",41063,3146.19,2.291025017560923
2232,Wasco,Oregon,OR,41065,26682,"Wasco, OR",41065,2381.52,11.203769021465282
2233,Washington,Oregon,OR,41067,601592,"Washington, OR",41067,724.23,830.6642917305276
2234,Wheeler,Oregon,OR,41069,1332,"Wheeler, OR",41069,1714.75,0.776789619478058
2235,Yamhill,Oregon,OR,41071,107100,"Yamhill, OR",41071,715.86,149.61025898918783
2236,Adams,Pennsylvania,PA,42001,103009,"Adams, PA",42001,518.67,198.60219407330288
2237,Allegheny,Pennsylvania,PA,42003,1216045,"Allegheny, PA",42003,730.08,1665.6325334209948
2238,Armstrong,Pennsylvania,PA,42005,64735,"Armstrong, PA",42005,653.2,99.10440906307409
2239,Beaver,Pennsylvania,PA,42007,163929,"Beaver, PA",42007,434.71,377.09967564583286
2240,Bedford,Pennsylvania,PA,42009,47888,"Bedford, PA",42009,1012.3,47.30613454509533
2241,Berks,Pennsylvania,PA,42011,421164,"Berks, PA",42011,856.51,491.72105404490316
2242,Blair,Pennsylvania,PA,42013,121829,"Blair, PA",42013,525.8,231.7021681247623
2243,Bradford,Pennsylvania,PA,42015,60323,"Bradford, PA",42015,1147.4,52.573644762070764
2244,Bucks,Pennsylvania,PA,42017,628270,"Bucks, PA",42017,604.31,1039.6485247637802
2245,Butler,Pennsylvania,PA,42019,187853,"Butler, PA",42019,788.6,238.2107532335785
2246,Cambria,Pennsylvania,PA,42021,130192,"Cambria, PA",42021,688.35,189.1363405244425
